operaciones_ult_12m;gastos_ult_12m;limite_credito_tc;antiguedad_cliente;tasa_interes;ingresos;pct_ingreso;antiguedad_empleado;edad;estado_civil_N;estado_credito_N;importe_solicitado;duracion_credito;situacion_vivienda;objetivo_credito;falta_pago;estado_cliente;genero;nivel_educativo;personas_a_cargo;cluster
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;;mayor_100k;hasta_20;menor_5;menor_25;D;P;6000.0;4.0;ALQUILER;SALUD;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;hasta_20k;20_a_40;menor_5;menor_25;C;C;4500.0;4.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;0.0;0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;hasta_20k;hasta_20;menor_5;menor_25;C;C;2400.0;2.0;PROPIA;PAGO_DEUDAS;Y;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0
15_a_30;menor_1k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;5_a_10;menor_25;C;C;25000.0;2.0;ALQUILER;SALUD;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;2.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;menor_5;25_a_30;S;C;25000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;hasta_20k;20_a_40;menor_5;25_a_30;S;C;3600.0;3.0;PROPIA;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;;hasta_20k;20_a_40;menor_5;menor_25;N;C;4750.0;3.0;PROPIA;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;40_a_60;menor_5;25_a_30;S;C;25000.0;3.0;ALQUILER;EDUCACIÓN;Y;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;1
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;5_a_10;menor_25;S;C;25000.0;2.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;mayor_100k;hasta_20;menor_5;25_a_30;C;P;25000.0;2.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;POSGRADO_COMPLETO;1.0;0
15_a_30;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;25_a_30;C;P;3000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;POSGRADO_COMPLETO;1.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;7500.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;25_a_30;S;P;25000.0;2.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;5_a_10;menor_25;S;C;25000.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;S;C;25000.0;3.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;50k_a_100k;40_a_60;5_a_10;25_a_30;N;C;25000.0;2.0;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;menor_1k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;40_a_60;menor_5;menor_25;C;C;25000.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;4.0;ALQUILER;INVERSIONES;N;ACTIVO;M;DESCONOCIDO;4.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;2.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;S;C;25000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;POSGRADO_COMPLETO;2.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;hasta_20k;20_a_40;menor_5;menor_25;S;C;4950.0;4.0;PROPIA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;1
15_a_30;menor_1k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;menor_25;D;P;25000.0;2.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;D;P;21000.0;3.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;1
15_a_30;2k_a_4k;3k_a_5k;2y_a_4y;15p_a_20p;mayor_100k;hasta_20;menor_5;25_a_30;C;P;25000.0;3.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;menor_1k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;mayor_10;25_a_30;C;P;20000.0;2.0;HIPOTECA;EDUCACIÓN;Y;PASIVO;F;SECUNDARIO_COMPLETO;5.0;1
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;S;P;35000.0;3.0;HIPOTECA;SALUD;Y;ACTIVO;M;DESCONOCIDO;1.0;0
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;mayor_10;25_a_30;S;P;12000.0;2.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;POSGRADO_INCOMPLETO;2.0;0
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;menor_5;25_a_30;S;C;25000.0;4.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;1
menor_15;menor_1k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;menor_25;S;C;25000.0;4.0;ALQUILER;EDUCACIÓN;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;1
15_a_30;menor_1k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;40_a_60;menor_5;25_a_30;C;C;25000.0;2.0;ALQUILER;MEJORAS_HOGAR;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;1
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;40_a_60;menor_5;menor_25;S;C;25000.0;2.0;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0
30_a_50;2k_a_4k;mayor_10k;mayor_4y;7p_a_15p;hasta_20k;hasta_20;menor_5;menor_25;C;P;1400.0;4.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;1
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;hasta_20k;20_a_40;menor_5;menor_25;C;C;4500.0;4.0;PROPIA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;1
30_a_50;2k_a_4k;5k_a_10k;menor_2y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;16000.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;mayor_10;25_a_30;S;P;22000.0;4.0;PROPIA;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;mayor_10k;mayor_4y;15p_a_20p;20k_a_50k;40_a_60;5_a_10;25_a_30;C;C;25000.0;2.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;;50k_a_100k;40_a_60;5_a_10;menor_25;S;C;25000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;;50k_a_100k;40_a_60;5_a_10;menor_25;C;C;25000.0;4.0;ALQUILER;MEJORAS_HOGAR;Y;ACTIVO;F;DESCONOCIDO;5.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;menor_25;S;C;25000.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;1
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;15p_a_20p;50k_a_100k;40_a_60;5_a_10;menor_25;S;C;25000.0;3.0;ALQUILER;EDUCACIÓN;Y;ACTIVO;F;SECUNDARIO_COMPLETO;4.0;1
15_a_30;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;menor_25;C;C;25000.0;4.0;ALQUILER;PERSONAL;Y;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;25_a_30;C;C;25000.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;20000.0;3.0;PROPIA;SALUD;N;ACTIVO;M;POSGRADO_COMPLETO;1.0;0
15_a_30;menor_1k;mayor_10k;2y_a_4y;15p_a_20p;mayor_100k;hasta_20;5_a_10;menor_25;S;C;22000.0;3.0;HIPOTECA;EDUCACIÓN;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;5.0;1
15_a_30;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;D;C;25000.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;0.0;0
15_a_30;menor_1k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;25_a_30;C;C;25000.0;2.0;ALQUILER;PAGO_DEUDAS;Y;PASIVO;M;DESCONOCIDO;2.0;0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;;hasta_20k;20_a_40;menor_5;menor_25;S;C;4000.0;3.0;PROPIA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;12000.0;2.0;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;D;P;12000.0;2.0;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;DESCONOCIDO;4.0;1
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;16000.0;4.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;40_a_60;menor_5;25_a_30;C;C;25000.0;4.0;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;1
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;menor_25;C;C;25000.0;4.0;ALQUILER;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;menor_25;D;C;25000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;1
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;25_a_30;C;C;25000.0;2.0;ALQUILER;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0;0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;3.0;ALQUILER;MEJORAS_HOGAR;Y;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;;mayor_100k;hasta_20;5_a_10;menor_25;C;P;28000.0;2.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;0
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;menor_25;D;P;25000.0;2.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;5.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;menor_25;C;P;24000.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
30_a_50;2k_a_4k;3k_a_5k;mayor_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;25_a_30;C;P;15000.0;3.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;25_a_30;S;P;15500.0;2.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0
15_a_30;menor_1k;3k_a_5k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;10000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_5;menor_25;C;C;25000.0;2.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0
15_a_30;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;C;C;25000.0;3.0;ALQUILER;EDUCACIÓN;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;9000.0;4.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;mayor_100k;hasta_20;5_a_10;25_a_30;C;P;18000.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;25_a_30;S;P;12000.0;2.0;HIPOTECA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;25_a_30;S;P;23050.0;3.0;HIPOTECA;PERSONAL;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0;1
30_a_50;2k_a_4k;menor_3k;mayor_4y;;mayor_100k;hasta_20;5_a_10;menor_25;S;P;20000.0;3.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;0.0;0
15_a_30;menor_1k;menor_3k;mayor_4y;;50k_a_100k;40_a_60;menor_5;menor_25;C;C;25000.0;2.0;ALQUILER;PAGO_DEUDAS;Y;PASIVO;M;SECUNDARIO_COMPLETO;0.0;0
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;;hasta_20k;20_a_40;menor_5;menor_25;C;C;3000.0;4.0;PROPIA;MEJORAS_HOGAR;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;1
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;mayor_10;25_a_30;C;C;25000.0;2.0;ALQUILER;PERSONAL;Y;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_5;menor_25;C;C;25000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;POSGRADO_INCOMPLETO;2.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_5;menor_25;C;C;25000.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;C;C;25000.0;3.0;ALQUILER;PERSONAL;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;5.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;25_a_30;N;C;25000.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;25_a_30;C;P;12000.0;3.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;mayor_100k;hasta_20;mayor_10;25_a_30;C;C;20000.0;2.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;POSGRADO_COMPLETO;3.0;1
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;25_a_30;C;P;3000.0;3.0;HIPOTECA;PERSONAL;N;ACTIVO;F;POSGRADO_INCOMPLETO;5.0;1
15_a_30;2k_a_4k;5k_a_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;25_a_30;C;C;25000.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;hasta_20k;20_a_40;menor_5;menor_25;N;C;4000.0;3.0;PROPIA;SALUD;N;ACTIVO;M;SECUNDARIO_COMPLETO;0.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_5;menor_25;C;C;25000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;hasta_20k;40_a_60;5_a_10;menor_25;C;C;6000.0;3.0;PROPIA;PERSONAL;N;ACTIVO;M;DESCONOCIDO;4.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;menor_25;C;C;25000.0;4.0;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;25_a_30;C;C;25000.0;2.0;ALQUILER;INVERSIONES;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_5;25_a_30;C;C;25000.0;4.0;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;hasta_20k;20_a_40;5_a_10;25_a_30;D;C;5375.0;2.0;PROPIA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0;0
15_a_30;menor_1k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;25_a_30;C;C;25000.0;2.0;ALQUILER;SALUD;N;PASIVO;M;POSGRADO_INCOMPLETO;2.0;0
30_a_50;2k_a_4k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;20_a_40;menor_5;menor_25;C;C;25000.0;3.0;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
30_a_50;2k_a_4k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;25_a_30;C;C;25000.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0
15_a_30;menor_1k;menor_3k;2y_a_4y;;mayor_100k;hasta_20;menor_5;menor_25;C;P;22000.0;2.0;ALQUILER;SALUD;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;2.0;0
15_a_30;2k_a_4k;menor_3k;2y_a_4y;hasta_7p;mayor_100k;hasta_20;;menor_25;C;P;20000.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;25_a_30;N;P;10000.0;4.0;HIPOTECA;SALUD;N;ACTIVO;M;DESCONOCIDO;0.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;;mayor_100k;hasta_20;5_a_10;25_a_30;C;P;15000.0;3.0;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;;mayor_100k;hasta_20;menor_5;menor_25;S;P;10000.0;3.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;C;C;25000.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0;1
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;menor_5;menor_25;C;C;25000.0;4.0;ALQUILER;EDUCACIÓN;Y;ACTIVO;M;DESCONOCIDO;4.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;25_a_30;S;P;20000.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;1
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_5;menor_25;S;P;24000.0;3.0;PROPIA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;;50k_a_100k;20_a_40;5_a_10;menor_25;S;C;25000.0;2.0;ALQUILER;PAGO_DEUDAS;Y;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_5;menor_25;C;C;25000.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
15_a_30;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;D;C;25000.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;1
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;25_a_30;S;P;10000.0;4.0;PROPIA;INVERSIONES;N;ACTIVO;M;DESCONOCIDO;2.0;1
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;;menor_25;C;P;35000.0;2.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;2k_a_4k;3k_a_5k;menor_2y;15p_a_20p;mayor_100k;hasta_20;5_a_10;25_a_30;S;P;15000.0;2.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
menor_15;menor_1k;menor_3k;mayor_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;menor_25;C;C;25000.0;2.0;ALQUILER;SALUD;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;menor_1k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;menor_25;S;C;25000.0;2.0;ALQUILER;INVERSIONES;Y;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;hasta_20k;40_a_60;5_a_10;menor_25;D;C;6250.0;2.0;PROPIA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0
